CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,9,0,0,0,-1
0,0,0,9,0,0,0,-1
2,1.36535884,0.285714286,18,0.444444444,1,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
2,1.270912987,0.181818182,30,0.395833333,1,0,-1
2,0.794968242,0.5,9,0.1625,1,0,-1
0,0,0,18,0,0.111111111,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
5,2.149156838,0.131578947,390,0.502203444,1,6,-1
1,0.294014104,0.03030303,273,0.033333333,0.5,2,-1
0,0,0,0,0,0,1,-1
0,0,0,91,0,0.333333333,1,-1
0,0,0,126,0,0.2,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
1,0.294014104,0.055555556,78,0.033333333,0.5,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
7,2.956528973,0.225806452,240,0.66887011,1,13,-1
1,0.294014104,0.035714286,168,0.033333333,0.5,2,-1
0,0,0,0,0,0,1,-1
1,0.294014104,0.021276596,320,0.033333333,0.5,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
1,0.294014104,0.035714286,168,0.033333333,0.5,0,-1
0,0,0,80,0,0.333333333,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
6,2.389896786,0.133333333,630,0.507142857,1,1,-1
5,2.566137556,0.333333333,84,0.712301587,1,0,-1
0,0,0,0,0,0,1,-1
13,5.755150618,0.228070175,1200,1.38720028,1,0,-1
5,2.702128564,0.625,42,0.785714286,1,0,-1
5,2.16362914,0.178571429,260,0.498351648,1,6,-1
0,0,0,126,0,0.333333333,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,360,0,0.166666667,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,49,0,0,1,-1
0,0,0,49,0,0,0,-1
0,0,0,42,0,0,1,-1
0,0,0,49,0,0,1,-1
5,1.841408967,0.161290323,180,0.349105041,1,0,-1
1,0.558110627,0.2,9,0.166666667,0.5,0,-1
2,0.93601796,0.133333333,42,0.236111111,1,0,-1
7,4.174923997,0.466666667,112,1.287301587,1,0,-1
9,3.570349477,0.214285714,630,0.754324822,1,0,-1
0,0,0,0,0,0,0,-1
3,0.918472758,0.081081081,300,0.116097308,0.5,0,-1
2,0.686764325,0.125,56,0.108823529,0.5,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
2,0.686764325,0.125,56,0.108823529,0.5,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
13,5.226526549,0.270833333,840,1.099812687,1,0,-1
0,0,0,63,0,0.142857143,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
2,0.565099134,0.08,126,0.058333333,0.5,0,-1
0,0,0,0,0,0,1,-1
11,4.318985121,0.35483871,441,0.885526973,1,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,21,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
6,2.173205494,0.24,210,0.388365801,0.5,0,-1
0,0,0,28,0,0.166666667,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,21,0,0,0,-1
0,0,0,28,0,0.166666667,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
1,1.442695041,0.333333333,4,0.5,1,3,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,104,0,0.1,0,-1
0,0,0,0,0,0,0,-1
0,0,0,156,0,0.111111111,0,-1
0,0,0,156,0,0.111111111,0,-1
1,0.910239227,0.076923077,45,0.333333333,1,0,-1
0,0,0,75,0,0,0,-1
2,1.391137574,0.181818182,40,0.458333333,1,3,-1
0,0,0,0,0,0,0,-1
0,0,0,120,0,0,0,-1
0,0,0,0,0,0,0,-1
2,1.391137574,0.181818182,40,0.458333333,1,3,-1
0,0,0,15,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,132,0,0.25,0,-1
0,0,0,312,0,0.2,0,-1
3,1.589936484,0.230769231,55,0.45,1,0,-1
0,0,0,0,0,0,1,-1
0,0,0,6,0,0,0,-1
2,1.820478453,0.064516129,182,0.666666667,1,0,-1
4,1.811033516,0.333333333,55,0.445401338,1,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
3,1.821618223,0.176470588,64,0.571428571,1,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,144,0,0.125,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,10,0,0,0,-1
1,1.442695041,0.333333333,4,0.5,1,4,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,20,0,0.333333333,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,9,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,3,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
1,1.442695041,0.125,20,0.5,1,2,-1
0,0,0,12,0,0.125,0,-1
0,0,0,2,0,0.066666667,0,-1
0,0,0,0,0,0,2,-1
0,0,0,124,0,0.125,0,-1
0,0,0,16,0,0.125,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,16,0,0.125,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
5,2.790553133,0.3125,104,0.833333333,1,0,-1
0,0,0,0,0,0,0,-1
1,0.389871245,0.1,24,0.076923077,0.5,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,24,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,12,0,0.333333333,1,-1
2,1.220906694,0.105263158,54,0.373333333,1,3,-1
0,0,0,9,0,0.2,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
1,0.558110627,0.083333333,22,0.166666667,1,1,-1
3,1.96401739,0.5,20,0.65,1,0,-1
7,5.252845696,0.583333333,88,1.816666667,1,5,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
2,1.820478453,0.5,9,0.666666667,1,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
3,2.164042561,0.375,28,0.75,1,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,2,0,1,2,-1
0,0,0,4,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,10,0,0.076923077,0,-1
0,0,0,0,0,0,0,-1
2,1.327271618,0.25,21,0.424242424,1,2,-1
0,0,0,0,0,0,1,-1
6,4.09473329,0.5,77,1.351190476,1,5,-1
0,0,0,0,0,0,1,-1
0,0,0,12,0,0,0,-1
0,0,0,0,0,0,1,-1
3,2.164042561,0.6,16,0.75,1,4,-1
2,1.327271618,0.25,21,0.424242424,1,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
3,3.263173494,0.5,20,1.166666667,1,0,-1
1,0.910239227,0.333333333,4,0.333333333,1,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
1,1.442695041,0.1,30,0.5,1,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,1,0,1,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
4,2.237466558,0.4,45,0.667857143,1,3,-1
4,2.211687825,0.444444444,40,0.653968254,1,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,60,0,0.1,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
2,0.644252252,0.142857143,55,0.091911765,0.5,3,-1
4,1.84517735,0.235294118,80,0.472890026,1,3,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,96,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
3,3.263173494,0.6,16,1.166666667,1,4,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,4,0,0,2,-1
0,0,0,4,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
3,1.274313858,0.6,16,0.306129032,1,3,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
2,1.270912987,0.181818182,30,0.395833333,1,1,-1
0,0,0,81,0,0.125,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
4,2.170049869,0.363636364,50,0.633333333,1,0,-1
0,0,0,50,0,0.083333333,0,-1
4,2.233274177,0.333333333,60,0.666666667,1,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
4,2.170049869,0.363636364,50,0.633333333,1,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,16,0,0,0,-1
0,0,0,32,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,10,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
3,1.845124645,0.272727273,40,0.583333333,1,7,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,80,0,0,0,-1
0,0,0,40,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,45,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,20,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
5,2.51470401,0.454545455,60,0.68452381,1,5,-1
1,1.442695041,0.111111111,24,0.5,1,2,-1
1,0.72134752,0.142857143,12,0.25,1,2,-1
0,0,0,0,0,0,1,-1
0,0,0,42,0,0.125,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
3,2.164042561,0.5,20,0.75,1,3,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
1,0.417032391,0.125,20,0.090909091,0.5,2,-1
4,2.237466558,0.333333333,55,0.667857143,1,5,-1
4,2.140600608,0.5,35,0.615909091,1,5,-1
4,2.033164015,0.666666667,25,0.558766234,1,5,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,12,0,0.083333333,0,-1
0,0,0,18,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,1,0,1,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
16,8.711006245,0.761904762,340,2.545970696,1,12,-1
5,2.431162395,0.555555556,49,0.640873016,1,0,-1
0,0,0,133,0,0.076923077,1,-1
8,3.652866309,0.186046512,648,0.919062114,1,9,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
2,1.468349853,0.5,9,0.5,1,0,-1
2,1.468349853,0.5,9,0.5,1,0,-1
3,1.314941142,0.375,28,0.307539683,1,3,-1
6,3.185509911,0.666666667,56,0.908730159,1,3,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
3,1.425876746,0.107142857,108,0.368589744,1,4,-1
0,0,0,161,0,0.333333333,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,51,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
19,8.784883933,0.527777778,700,2.212933805,1,0,-1
4,1.724746159,0.060606061,1225,0.40300207,1,4,-1
1,0.281266414,0.027777778,70,0.028571429,0.5,2,-1
1,0.72134752,0.035714286,180,0.25,0.5,2,-1
10,3.902686855,0.238095238,532,0.781636813,1,7,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
2,1.820478453,0.285714286,18,0.666666667,1,0,-1
2,1.820478453,0.285714286,18,0.666666667,1,0,-1
3,1.373719871,0.3,36,0.339285714,1,5,-1
7,3.865623575,0.7,72,1.14047619,1,7,-1
24,10.02695615,0.5,1175,2.245118492,1,17,-1
0,0,0,72,0,0,0,-1
6,2.28441508,0.166666667,245,0.448972766,1,7,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,60,0,0,1,-1
8,3.234602491,0.195121951,360,0.687571225,1,8,-1
15,6.162385263,0.384615385,608,1.335538929,1,0,-1
6,2.590567149,0.166666667,245,0.601216356,1,6,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,-1
10,3.864577645,0.256410256,418,0.762156293,1,7,-1
21,9.8206486,0.4375,1034,2.490617853,1,19,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
7,2.507215333,0.155555556,352,0.451686897,1,6,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
10,4.002150682,0.243902439,494,0.829886269,1,8,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
3,1.177521934,0.066666667,176,0.241680672,1,0,-1
0,0,0,0,0,0,2,-1
3,1.484100741,0.073170732,160,0.397619048,1,5,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
7,2.507215333,0.155555556,352,0.451686897,1,6,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,0,-1
0,0,0,0,0,0,2,-1
